episode,maze_seed,total_reward,steps,success,death,correct_kills,wrong_weapon_count,hit_wall_count,epsilon
1717,17,100,12,True,False,1,0,0,0.05
1718,18,-48,10,False,True,1,0,0,0.05
1719,19,114,19,True,False,3,0,0,0.05
1720,20,110,24,True,False,3,0,0,0.05
1721,21,112,22,True,False,3,0,0,0.05
1722,22,100,22,True,False,2,0,0,0.05
1723,23,108,26,True,False,3,0,0,0.05
1724,24,116,18,True,False,3,0,0,0.05
1725,25,116,18,True,False,3,0,0,0.05
1726,26,97,22,True,False,2,0,1,0.05
1727,27,86,14,True,False,0,0,0,0.05
1728,28,98,33,True,False,3,0,0,0.05
1729,29,101,28,True,False,3,0,1,0.05
1730,30,106,16,True,False,2,0,0,0.05
1731,31,102,31,True,False,3,0,0,0.05
1732,32,110,23,True,False,3,0,0,0.05
1733,33,97,22,True,False,2,0,1,0.05
1734,34,98,24,True,False,2,0,0,0.05
1735,35,83,35,True,False,2,0,1,0.05
1736,36,108,15,True,False,2,0,0,0.05
1737,37,92,18,True,False,1,0,0,0.05
1738,38,-63,13,False,True,0,0,0,0.05
1739,39,108,15,True,False,2,0,0,0.05
1740,40,96,16,True,False,1,0,0,0.05
1741,41,-66,13,False,True,0,0,1,0.05
1742,42,118,16,True,False,3,0,0,0.05
1743,43,102,21,True,False,2,0,0,0.05
1744,44,98,14,True,False,1,0,0,0.05
1745,45,94,18,True,False,1,0,0,0.05
1746,46,102,31,True,False,3,0,0,0.05
1747,47,120,14,True,False,3,0,0,0.05
1748,48,100,12,True,False,1,0,0,0.05
1749,49,87,42,True,False,3,0,1,0.05
1750,50,108,26,True,False,3,0,0,0.05
1751,51,104,28,True,False,3,0,0,0.05
1752,52,98,23,True,False,2,0,0,0.05
1753,53,106,27,True,False,3,0,0,0.05
1754,54,108,26,True,False,3,0,0,0.05
1755,55,102,21,True,False,2,0,0,0.05
1756,56,104,29,True,False,3,0,0,0.05
1757,57,108,15,True,False,2,0,0,0.05
1758,58,106,17,True,False,2,0,0,0.05
1759,59,103,16,True,False,2,0,1,0.05
1760,60,110,24,True,False,3,0,0,0.05
1761,61,90,11,True,False,0,0,0,0.05
1762,62,110,24,True,False,3,0,0,0.05
1763,63,98,14,True,False,1,0,0,0.05
1764,64,112,22,True,False,3,0,0,0.05
1765,65,112,22,True,False,3,0,0,0.05
1766,66,107,23,True,False,3,1,0,0.05
1767,67,108,15,True,False,2,0,0,0.05
1768,68,88,13,True,False,0,0,0,0.05
1769,69,100,23,True,False,2,0,0,0.05
1770,70,102,21,True,False,2,0,0,0.05
1771,71,108,26,True,False,3,0,0,0.05
1772,72,104,19,True,False,2,0,0,0.05
1773,73,118,16,True,False,3,0,0,0.05
1774,74,-40,13,False,True,2,0,0,0.05
1775,75,100,12,True,False,1,0,0,0.05
1776,76,98,14,True,False,1,0,0,0.05
1777,77,100,23,True,False,2,0,0,0.05
1778,78,86,14,True,False,0,0,0,0.05
1779,79,108,15,True,False,2,0,0,0.05
1780,80,106,27,True,False,3,0,0,0.05
1781,81,106,17,True,False,2,0,0,0.05
1782,82,104,17,True,False,2,0,0,0.05
1783,83,112,22,True,False,3,0,0,0.05
1784,84,108,26,True,False,3,0,0,0.05
1785,85,106,27,True,False,3,0,0,0.05
1786,86,-50,1,False,True,0,0,0,0.05
1787,87,106,28,True,False,3,0,0,0.05
1788,88,106,17,True,False,2,0,0,0.05
1789,89,94,18,True,False,1,0,0,0.05
1790,90,96,16,True,False,1,0,0,0.05
1791,91,108,26,True,False,3,0,0,0.05
1792,92,108,15,True,False,2,0,0,0.05
1793,93,108,26,True,False,3,0,0,0.05
1794,94,98,14,True,False,1,0,0,0.05
1795,95,108,15,True,False,2,0,0,0.05
1796,96,94,16,True,False,1,0,0,0.05
1797,97,94,17,True,False,1,0,0,0.05
1798,98,98,14,True,False,1,0,0,0.05
1799,99,92,20,True,False,1,0,0,0.05
1800,0,118,16,True,False,3,0,0,0.05
1801,1,104,29,True,False,3,0,0,0.05
1802,2,108,14,True,False,2,0,0,0.05
1803,3,96,16,True,False,1,0,0,0.05
1804,4,110,13,True,False,2,0,0,0.05
1805,5,94,17,True,False,1,0,0,0.05
1806,6,112,22,True,False,3,0,0,0.05
1807,7,98,14,True,False,1,0,0,0.05
1808,8,106,17,True,False,2,0,0,0.05
1809,9,98,24,True,False,2,0,0,0.05
1810,10,104,30,True,False,3,0,0,0.05
1811,11,112,22,True,False,3,0,0,0.05
1812,12,104,30,True,False,3,0,0,0.05
1813,13,98,14,True,False,1,0,0,0.05
1814,14,108,15,True,False,2,0,0,0.05
1815,15,110,24,True,False,3,0,0,0.05
1816,16,104,18,True,False,2,0,0,0.05
1817,17,100,12,True,False,1,0,0,0.05
1818,18,108,24,True,False,3,0,0,0.05
1819,19,114,19,True,False,3,0,0,0.05
1820,20,112,22,True,False,3,0,0,0.05
1821,21,105,25,True,False,3,0,1,0.05
1822,22,102,21,True,False,2,0,0,0.05
1823,23,108,26,True,False,3,0,0,0.05
1824,24,116,18,True,False,3,0,0,0.05
1825,25,112,21,True,False,3,0,0,0.05
1826,26,102,21,True,False,2,0,0,0.05
1827,27,88,12,True,False,0,0,0,0.05
1828,28,110,24,True,False,3,0,0,0.05
1829,29,108,26,True,False,3,0,0,0.05
1830,30,106,17,True,False,2,0,0,0.05
1831,31,110,23,True,False,3,0,0,0.05
1832,32,110,23,True,False,3,0,0,0.05
1833,33,102,21,True,False,2,0,0,0.05
1834,34,102,21,True,False,2,0,0,0.05
1835,35,100,23,True,False,2,0,0,0.05
1836,36,110,13,True,False,2,0,0,0.05
1837,37,94,17,True,False,1,0,0,0.05
1838,38,106,27,True,False,3,0,0,0.05
1839,39,108,15,True,False,2,0,0,0.05
1840,40,96,16,True,False,1,0,0,0.05
1841,41,90,33,True,False,2,0,0,0.05
1842,42,-38,11,False,True,2,0,0,0.05
1843,43,96,26,True,False,2,0,0,0.05
1844,44,98,14,True,False,1,0,0,0.05
1845,45,92,18,True,False,1,0,0,0.05
1846,46,106,27,True,False,3,0,0,0.05
1847,47,120,14,True,False,3,0,0,0.05
1848,48,100,12,True,False,1,0,0,0.05
1849,49,104,28,True,False,3,0,0,0.05
1850,50,108,26,True,False,3,0,0,0.05
1851,51,96,36,True,False,3,0,0,0.05
1852,52,100,22,True,False,2,0,0,0.05
1853,53,106,28,True,False,3,0,0,0.05
1854,54,106,27,True,False,3,0,0,0.05
1855,55,100,23,True,False,2,0,0,0.05
1856,56,108,26,True,False,3,0,0,0.05
1857,57,108,14,True,False,2,0,0,0.05
1858,58,104,18,True,False,2,0,0,0.05
1859,59,104,19,True,False,2,0,0,0.05
1860,60,110,23,True,False,3,0,0,0.05
1861,61,90,11,True,False,0,0,0,0.05
1862,62,112,22,True,False,3,0,0,0.05
1863,63,98,14,True,False,1,0,0,0.05
1864,64,110,24,True,False,3,0,0,0.05
1865,65,112,22,True,False,3,0,0,0.05
1866,66,107,23,True,False,3,0,1,0.05
1867,67,108,15,True,False,2,0,0,0.05
1868,68,86,15,True,False,0,0,0,0.05
1869,69,102,21,True,False,2,0,0,0.05
1870,70,97,22,True,False,2,0,1,0.05
1871,71,106,27,True,False,3,0,0,0.05
1872,72,106,17,True,False,2,0,0,0.05
1873,73,116,18,True,False,3,0,0,0.05
1874,74,116,17,True,False,3,0,0,0.05
1875,75,100,12,True,False,1,0,0,0.05
1876,76,98,14,True,False,1,0,0,0.05
1877,77,102,21,True,False,2,0,0,0.05
1878,78,88,13,True,False,0,0,0,0.05
1879,79,104,18,True,False,2,0,0,0.05
1880,80,108,26,True,False,3,0,0,0.05
1881,81,108,15,True,False,2,0,0,0.05
1882,82,106,16,True,False,2,0,0,0.05
1883,83,112,22,True,False,3,0,0,0.05
1884,84,106,28,True,False,3,0,0,0.05
1885,85,104,28,True,False,3,0,0,0.05
1886,86,112,22,True,False,3,0,0,0.05
1887,87,106,27,True,False,3,0,0,0.05
1888,88,108,15,True,False,2,0,0,0.05
1889,89,98,14,True,False,1,0,0,0.05
1890,90,94,17,True,False,1,0,0,0.05
1891,91,97,31,True,False,3,1,0,0.05
1892,92,108,15,True,False,2,0,0,0.05
1893,93,94,39,True,False,3,0,0,0.05
1894,94,98,14,True,False,1,0,0,0.05
1895,95,108,15,True,False,2,0,0,0.05
1896,96,98,14,True,False,1,0,0,0.05
1897,97,96,16,True,False,1,0,0,0.05
1898,98,96,16,True,False,1,0,0,0.05
1899,99,92,20,True,False,1,0,0,0.05
1900,0,118,16,True,False,3,0,0,0.05
1901,1,104,28,True,False,3,0,0,0.05
1902,2,110,13,True,False,2,0,0,0.05
1903,3,94,18,True,False,1,0,0,0.05
1904,4,108,15,True,False,2,0,0,0.05
1905,5,96,16,True,False,1,0,0,0.05
1906,6,110,23,True,False,3,0,0,0.05
1907,7,92,20,True,False,1,0,0,0.05
1908,8,108,15,True,False,2,0,0,0.05
1909,9,94,29,True,False,2,0,0,0.05
1910,10,112,22,True,False,3,0,0,0.05
1911,11,108,26,True,False,3,0,0,0.05
1912,12,106,28,True,False,3,0,0,0.05
1913,13,98,14,True,False,1,0,0,0.05
1914,14,108,15,True,False,2,0,0,0.05
1915,15,116,17,True,False,3,0,0,0.05
1916,16,108,15,True,False,2,0,0,0.05
1917,17,100,12,True,False,1,0,0,0.05
1918,18,108,25,True,False,3,0,0,0.05
1919,19,116,18,True,False,3,0,0,0.05
1920,20,112,22,True,False,3,0,0,0.05
1921,21,112,22,True,False,3,0,0,0.05
1922,22,102,21,True,False,2,0,0,0.05
1923,23,108,26,True,False,3,0,0,0.05
1924,24,118,16,True,False,3,0,0,0.05
1925,25,116,18,True,False,3,0,0,0.05
1926,26,102,21,True,False,2,0,0,0.05
1927,27,90,11,True,False,0,0,0,0.05
1928,28,110,23,True,False,3,0,0,0.05
1929,29,108,26,True,False,3,0,0,0.05
1930,30,108,15,True,False,2,0,0,0.05
1931,31,108,24,True,False,3,0,0,0.05
1932,32,108,25,True,False,3,0,0,0.05
1933,33,100,23,True,False,2,0,0,0.05
1934,34,98,24,True,False,2,0,0,0.05
1935,35,102,21,True,False,2,0,0,0.05
1936,36,108,15,True,False,2,0,0,0.05
1937,37,94,17,True,False,1,0,0,0.05
1938,38,108,26,True,False,3,0,0,0.05
1939,39,108,15,True,False,2,0,0,0.05
1940,40,96,16,True,False,1,0,0,0.05
1941,41,102,21,True,False,2,0,0,0.05
1942,42,118,16,True,False,3,0,0,0.05
1943,43,102,21,True,False,2,0,0,0.05
1944,44,98,14,True,False,1,0,0,0.05
1945,45,96,16,True,False,1,0,0,0.05
1946,46,106,28,True,False,3,0,0,0.05
1947,47,118,15,True,False,3,0,0,0.05
1948,48,100,12,True,False,1,0,0,0.05
1949,49,106,27,True,False,3,0,0,0.05
1950,50,104,29,True,False,3,0,0,0.05
1951,51,106,28,True,False,3,0,0,0.05
1952,52,98,24,True,False,2,0,0,0.05
1953,53,104,30,True,False,3,0,0,0.05
1954,54,104,28,True,False,3,0,0,0.05
1955,55,90,33,True,False,2,0,0,0.05
1956,56,108,26,True,False,3,0,0,0.05
1957,57,108,15,True,False,2,0,0,0.05
1958,58,106,17,True,False,2,0,0,0.05
1959,59,108,15,True,False,2,0,0,0.05
1960,60,112,22,True,False,3,0,0,0.05
1961,61,90,11,True,False,0,0,0,0.05
1962,62,108,25,True,False,3,0,0,0.05
1963,63,98,14,True,False,1,0,0,0.05
1964,64,112,22,True,False,3,0,0,0.05
1965,65,108,24,True,False,3,0,0,0.05
1966,66,107,23,True,False,3,0,1,0.05
1967,67,104,18,True,False,2,0,0,0.05
1968,68,86,15,True,False,0,0,0,0.05
1969,69,100,23,True,False,2,0,0,0.05
1970,70,-65,16,False,True,0,0,0,0.05
1971,71,106,28,True,False,3,0,0,0.05
1972,72,102,21,True,False,2,0,0,0.05
1973,73,-42,4,False,True,1,0,0,0.05
1974,74,118,16,True,False,3,0,0,0.05
1975,75,100,12,True,False,1,0,0,0.05
1976,76,96,16,True,False,1,0,0,0.05
1977,77,90,33,True,False,2,0,0,0.05
1978,78,88,13,True,False,0,0,0,0.05
1979,79,108,15,True,False,2,0,0,0.05
1980,80,104,28,True,False,3,0,0,0.05
1981,81,106,16,True,False,2,0,0,0.05
1982,82,108,15,True,False,2,0,0,0.05
1983,83,112,22,True,False,3,0,0,0.05
1984,84,106,27,True,False,3,0,0,0.05
1985,85,108,26,True,False,3,0,0,0.05
1986,86,110,24,True,False,3,0,0,0.05
1987,87,108,26,True,False,3,0,0,0.05
1988,88,108,15,True,False,2,0,0,0.05
1989,89,93,15,True,False,1,1,0,0.05
1990,90,96,16,True,False,1,0,0,0.05
1991,91,-52,24,False,True,2,0,0,0.05
1992,92,106,16,True,False,2,0,0,0.05
1993,93,104,29,True,False,3,0,0,0.05
1994,94,100,12,True,False,1,0,0,0.05
1995,95,108,15,True,False,2,0,0,0.05
1996,96,96,16,True,False,1,0,0,0.05
1997,97,96,16,True,False,1,0,0,0.05
1998,98,98,14,True,False,1,0,0,0.05
1999,99,88,22,True,False,1,0,0,0.05
2000,0,118,16,True,False,3,0,0,0.05
2001,1,106,28,True,False,3,0,0,0.05
2002,2,110,13,True,False,2,0,0,0.05
2003,3,94,17,True,False,1,0,0,0.05
2004,4,110,13,True,False,2,0,0,0.05
2005,5,94,17,True,False,1,0,0,0.05
2006,6,108,26,True,False,3,0,0,0.05
2007,7,94,17,True,False,1,0,0,0.05
2008,8,96,26,True,False,2,0,0,0.05
2009,9,100,22,True,False,2,0,0,0.05
2010,10,112,22,True,False,3,0,0,0.05
2011,11,102,32,True,False,3,0,0,0.05
2012,12,108,26,True,False,3,0,0,0.05
2013,13,98,14,True,False,1,0,0,0.05
2014,14,106,17,True,False,2,0,0,0.05
2015,15,118,16,True,False,3,0,0,0.05
2016,16,108,15,True,False,2,0,0,0.05
2017,17,100,12,True,False,1,0,0,0.05
2018,18,105,25,True,False,3,0,1,0.05
2019,19,114,19,True,False,3,0,0,0.05
2020,20,110,24,True,False,3,0,0,0.05
2021,21,-46,19,False,True,2,0,0,0.05
2022,22,102,21,True,False,2,0,0,0.05
2023,23,106,28,True,False,3,0,0,0.05
2024,24,116,17,True,False,3,0,0,0.05
2025,25,116,18,True,False,3,0,0,0.05
2026,26,102,21,True,False,2,0,0,0.05
2027,27,88,12,True,False,0,0,0,0.05
2028,28,-54,16,False,True,1,0,0,0.05
2029,29,102,31,True,False,3,0,0,0.05
2030,30,108,15,True,False,2,0,0,0.05
2031,31,112,22,True,False,3,0,0,0.05
2032,32,110,23,True,False,3,0,0,0.05
2033,33,102,21,True,False,2,0,0,0.05
2034,34,98,24,True,False,2,0,0,0.05
2035,35,102,21,True,False,2,0,0,0.05
2036,36,110,13,True,False,2,0,0,0.05
2037,37,96,16,True,False,1,0,0,0.05
2038,38,-65,14,False,True,0,0,0,0.05
2039,39,106,16,True,False,2,0,0,0.05
2040,40,92,19,True,False,1,0,0,0.05
2041,41,92,28,True,False,2,0,0,0.05
2042,42,99,31,True,False,3,0,1,0.05
2043,43,98,24,True,False,2,0,0,0.05
2044,44,92,18,True,False,1,0,0,0.05
2045,45,96,16,True,False,1,0,0,0.05
2046,46,104,29,True,False,3,0,0,0.05
2047,47,118,15,True,False,3,0,0,0.05
2048,48,100,12,True,False,1,0,0,0.05
2049,49,108,26,True,False,3,0,0,0.05
2050,50,108,26,True,False,3,0,0,0.05
2051,51,106,27,True,False,3,0,0,0.05
2052,52,100,22,True,False,2,0,0,0.05
2053,53,108,26,True,False,3,0,0,0.05
2054,54,108,26,True,False,3,0,0,0.05
2055,55,95,23,True,False,2,0,1,0.05
2056,56,108,26,True,False,3,0,0,0.05
2057,57,110,13,True,False,2,0,0,0.05
2058,58,104,18,True,False,2,0,0,0.05
2059,59,106,17,True,False,2,0,0,0.05
2060,60,110,23,True,False,3,0,0,0.05
2061,61,90,11,True,False,0,0,0,0.05
2062,62,110,24,True,False,3,0,0,0.05
2063,63,92,20,True,False,1,0,0,0.05
2064,64,112,22,True,False,3,0,0,0.05
2065,65,110,23,True,False,3,0,0,0.05
2066,66,112,22,True,False,3,0,0,0.05
2067,67,108,15,True,False,2,0,0,0.05
2068,68,88,13,True,False,0,0,0,0.05
2069,69,88,34,True,False,2,0,0,0.05
2070,70,102,21,True,False,2,0,0,0.05
2071,71,108,26,True,False,3,0,0,0.05
2072,72,106,17,True,False,2,0,0,0.05
2073,73,118,16,True,False,3,0,0,0.05
2074,74,116,17,True,False,3,0,0,0.05
2075,75,98,14,True,False,1,0,0,0.05
2076,76,96,15,True,False,1,0,0,0.05
2077,77,100,22,True,False,2,0,0,0.05
2078,78,86,14,True,False,0,0,0,0.05
2079,79,106,16,True,False,2,0,0,0.05
2080,80,108,26,True,False,3,0,0,0.05
2081,81,108,15,True,False,2,0,0,0.05
2082,82,101,17,True,False,2,0,1,0.05
2083,83,110,23,True,False,3,0,0,0.05
2084,84,108,26,True,False,3,0,0,0.05
2085,85,108,26,True,False,3,0,0,0.05
2086,86,110,23,True,False,3,0,0,0.05
2087,87,108,26,True,False,3,0,0,0.05
2088,88,106,17,True,False,2,0,0,0.05
2089,89,92,19,True,False,1,0,0,0.05
2090,90,96,16,True,False,1,0,0,0.05
2091,91,108,26,True,False,3,0,0,0.05
2092,92,108,15,True,False,2,0,0,0.05
2093,93,106,27,True,False,3,0,0,0.05
2094,94,100,12,True,False,1,0,0,0.05
2095,95,108,15,True,False,2,0,0,0.05
2096,96,94,17,True,False,1,0,0,0.05
2097,97,96,16,True,False,1,0,0,0.05
2098,98,96,16,True,False,1,0,0,0.05
2099,99,90,22,True,False,1,0,0,0.05
2100,0,118,16,True,False,3,0,0,0.05
2101,1,108,26,True,False,3,0,0,0.05
2102,2,110,13,True,False,2,0,0,0.05
2103,3,94,18,True,False,1,0,0,0.05
2104,4,110,13,True,False,2,0,0,0.05
2105,5,94,17,True,False,1,0,0,0.05
2106,6,108,25,True,False,3,0,0,0.05
2107,7,-60,11,False,True,0,0,0,0.05
2108,8,108,15,True,False,2,0,0,0.05
2109,9,102,21,True,False,2,0,0,0.05
2110,10,104,30,True,False,3,0,0,0.05
2111,11,110,24,True,False,3,0,0,0.05
2112,12,108,26,True,False,3,0,0,0.05
2113,13,96,16,True,False,1,0,0,0.05
2114,14,-63,13,False,True,0,0,0,0.05
2115,15,116,18,True,False,3,0,0,0.05
2116,16,106,17,True,False,2,0,0,0.05
2117,17,100,12,True,False,1,0,0,0.05
2118,18,112,22,True,False,3,0,0,0.05
2119,19,116,18,True,False,3,0,0,0.05
2120,20,110,23,True,False,3,0,0,0.05
2121,21,112,22,True,False,3,0,0,0.05
2122,22,102,21,True,False,2,0,0,0.05
2123,23,102,32,True,False,3,0,0,0.05
2124,24,111,18,True,False,3,0,1,0.05
2125,25,116,18,True,False,3,0,0,0.05
2126,26,100,23,True,False,2,0,0,0.05
2127,27,90,11,True,False,0,0,0,0.05
2128,28,110,24,True,False,3,0,0,0.05
2129,29,106,28,True,False,3,0,0,0.05
2130,30,108,15,True,False,2,0,0,0.05
2131,31,110,23,True,False,3,0,0,0.05
2132,32,112,22,True,False,3,0,0,0.05
2133,33,102,21,True,False,2,0,0,0.05
2134,34,100,23,True,False,2,0,0,0.05
2135,35,100,22,True,False,2,0,0,0.05
2136,36,108,14,True,False,2,0,0,0.05
2137,37,91,17,True,False,1,0,1,0.05
2138,38,104,30,True,False,3,0,0,0.05
2139,39,108,15,True,False,2,0,0,0.05
2140,40,96,16,True,False,1,0,0,0.05
2141,41,95,23,True,False,2,0,1,0.05
2142,42,118,16,True,False,3,0,0,0.05
2143,43,102,21,True,False,2,0,0,0.05
2144,44,94,17,True,False,1,0,0,0.05
2145,45,96,16,True,False,1,0,0,0.05
2146,46,108,26,True,False,3,0,0,0.05
2147,47,-58,8,False,True,0,0,0,0.05
2148,48,96,16,True,False,1,0,0,0.05
2149,49,98,36,True,False,3,0,0,0.05
2150,50,102,31,True,False,3,0,0,0.05
2151,51,103,27,True,False,3,1,0,0.05
2152,52,98,24,True,False,2,0,0,0.05
2153,53,106,28,True,False,3,0,0,0.05
2154,54,100,34,True,False,3,0,0,0.05
2155,55,100,23,True,False,2,0,0,0.05
2156,56,104,30,True,False,3,0,0,0.05
2157,57,110,13,True,False,2,0,0,0.05
2158,58,106,17,True,False,2,0,0,0.05
2159,59,108,15,True,False,2,0,0,0.05
2160,60,110,24,True,False,3,0,0,0.05
2161,61,90,11,True,False,0,0,0,0.05
2162,62,112,22,True,False,3,0,0,0.05
2163,63,96,16,True,False,1,0,0,0.05
2164,64,112,22,True,False,3,0,0,0.05
2165,65,106,27,True,False,3,0,0,0.05
2166,66,112,22,True,False,3,0,0,0.05
2167,67,108,15,True,False,2,0,0,0.05
2168,68,88,13,True,False,0,0,0,0.05
2169,69,98,24,True,False,2,0,0,0.05
2170,70,102,21,True,False,2,0,0,0.05
2171,71,93,35,True,False,3,0,1,0.05
2172,72,104,18,True,False,2,0,0,0.05
2173,73,116,17,True,False,3,0,0,0.05
2174,74,116,17,True,False,3,0,0,0.05
2175,75,100,12,True,False,1,0,0,0.05
2176,76,94,16,True,False,1,0,0,0.05
2177,77,102,21,True,False,2,0,0,0.05
2178,78,88,13,True,False,0,0,0,0.05
2179,79,108,15,True,False,2,0,0,0.05
2180,80,106,27,True,False,3,0,0,0.05
2181,81,102,20,True,False,2,0,0,0.05
2182,82,99,19,True,False,2,0,1,0.05
2183,83,110,23,True,False,3,0,0,0.05
2184,84,106,27,True,False,3,0,0,0.05
2185,85,106,27,True,False,3,0,0,0.05
2186,86,112,22,True,False,3,0,0,0.05
2187,87,108,26,True,False,3,0,0,0.05
2188,88,108,15,True,False,2,0,0,0.05
2189,89,96,16,True,False,1,0,0,0.05
2190,90,94,17,True,False,1,0,0,0.05
2191,91,108,26,True,False,3,0,0,0.05
2192,92,108,15,True,False,2,0,0,0.05
2193,93,106,27,True,False,3,0,0,0.05
2194,94,98,14,True,False,1,0,0,0.05
2195,95,106,17,True,False,2,0,0,0.05
2196,96,98,14,True,False,1,0,0,0.05
2197,97,88,24,True,False,1,0,0,0.05
2198,98,98,14,True,False,1,0,0,0.05
2199,99,90,21,True,False,1,0,0,0.05
2200,0,118,16,True,False,3,0,0,0.05
2201,1,106,27,True,False,3,0,0,0.05
2202,2,108,15,True,False,2,0,0,0.05
2203,3,96,16,True,False,1,0,0,0.05
2204,4,108,15,True,False,2,0,0,0.05
2205,5,94,17,True,False,1,0,0,0.05
2206,6,110,23,True,False,3,0,0,0.05
2207,7,98,14,True,False,1,0,0,0.05
2208,8,101,17,True,False,2,0,1,0.05
2209,9,102,21,True,False,2,0,0,0.05
2210,10,110,24,True,False,3,0,0,0.05
2211,11,106,26,True,False,3,0,0,0.05
2212,12,-50,23,False,True,2,0,0,0.05
2213,13,98,14,True,False,1,0,0,0.05
2214,14,104,18,True,False,2,0,0,0.05
2215,15,-56,16,False,True,1,0,0,0.05
2216,16,-53,13,False,True,1,0,0,0.05
2217,17,100,12,True,False,1,0,0,0.05
2218,18,112,22,True,False,3,0,0,0.05
2219,19,116,18,True,False,3,0,0,0.05
2220,20,112,22,True,False,3,0,0,0.05
2221,21,108,25,True,False,3,0,0,0.05
2222,22,100,22,True,False,2,0,0,0.05
2223,23,108,26,True,False,3,0,0,0.05
2224,24,116,17,True,False,3,0,0,0.05
2225,25,116,18,True,False,3,0,0,0.05
2226,26,100,22,True,False,2,0,0,0.05
2227,27,90,11,True,False,0,0,0,0.05
2228,28,112,22,True,False,3,0,0,0.05
2229,29,108,26,True,False,3,0,0,0.05
2230,30,103,16,True,False,2,1,0,0.05
2231,31,-46,8,False,True,1,0,0,0.05
2232,32,110,23,True,False,3,0,0,0.05
2233,33,102,21,True,False,2,0,0,0.05
2234,34,98,24,True,False,2,0,0,0.05
2235,35,102,21,True,False,2,0,0,0.05
2236,36,110,13,True,False,2,0,0,0.05
2237,37,94,17,True,False,1,0,0,0.05
2238,38,104,28,True,False,3,0,0,0.05
2239,39,108,15,True,False,2,0,0,0.05
2240,40,91,17,True,False,1,0,1,0.05
2241,41,102,21,True,False,2,0,0,0.05
2242,42,118,16,True,False,3,0,0,0.05
2243,43,100,23,True,False,2,0,0,0.05
2244,44,98,14,True,False,1,0,0,0.05
2245,45,96,16,True,False,1,0,0,0.05
2246,46,106,28,True,False,3,0,0,0.05
2247,47,120,14,True,False,3,0,0,0.05
2248,48,98,14,True,False,1,0,0,0.05
2249,49,102,30,True,False,3,0,0,0.05
2250,50,108,26,True,False,3,0,0,0.05
2251,51,104,28,True,False,3,0,0,0.05
2252,52,102,21,True,False,2,0,0,0.05
2253,53,106,28,True,False,3,0,0,0.05
2254,54,104,30,True,False,3,0,0,0.05
2255,55,98,24,True,False,2,0,0,0.05
2256,56,106,28,True,False,3,0,0,0.05
2257,57,110,13,True,False,2,0,0,0.05
2258,58,108,15,True,False,2,0,0,0.05
2259,59,106,17,True,False,2,0,0,0.05
2260,60,110,23,True,False,3,0,0,0.05
2261,61,86,13,True,False,0,0,0,0.05
2262,62,110,23,True,False,3,0,0,0.05
2263,63,96,15,True,False,1,0,0,0.05
2264,64,106,25,True,False,3,0,0,0.05
2265,65,108,25,True,False,3,0,0,0.05
2266,66,112,22,True,False,3,0,0,0.05
2267,67,103,16,True,False,2,0,1,0.05
2268,68,88,13,True,False,0,0,0,0.05
2269,69,102,21,True,False,2,0,0,0.05
2270,70,100,22,True,False,2,0,0,0.05
2271,71,106,28,True,False,3,0,0,0.05
2272,72,106,17,True,False,2,0,0,0.05
2273,73,118,16,True,False,3,0,0,0.05
2274,74,118,16,True,False,3,0,0,0.05
2275,75,96,15,True,False,1,0,0,0.05
2276,76,96,15,True,False,1,0,0,0.05
2277,77,102,21,True,False,2,0,0,0.05
2278,78,88,13,True,False,0,0,0,0.05
2279,79,108,15,True,False,2,0,0,0.05
2280,80,98,36,True,False,3,0,0,0.05
2281,81,108,15,True,False,2,0,0,0.05
2282,82,104,19,True,False,2,0,0,0.05
2283,83,110,23,True,False,3,0,0,0.05
2284,84,102,32,True,False,3,0,0,0.05
2285,85,106,28,True,False,3,0,0,0.05
2286,86,110,24,True,False,3,0,0,0.05
2287,87,102,31,True,False,3,0,0,0.05
2288,88,106,17,True,False,2,0,0,0.05
2289,89,98,14,True,False,1,0,0,0.05
2290,90,90,20,True,False,1,0,0,0.05
2291,91,104,30,True,False,3,0,0,0.05
2292,92,104,18,True,False,2,0,0,0.05
2293,93,102,30,True,False,3,0,0,0.05
2294,94,100,12,True,False,1,0,0,0.05
2295,95,-49,11,False,True,1,0,0,0.05
2296,96,96,15,True,False,1,0,0,0.05
2297,97,96,16,True,False,1,0,0,0.05
2298,98,98,14,True,False,1,0,0,0.05
2299,99,90,22,True,False,1,0,0,0.05
2300,0,116,18,True,False,3,0,0,0.05
2301,1,104,29,True,False,3,0,0,0.05
2302,2,110,13,True,False,2,0,0,0.05
2303,3,90,20,True,False,1,0,0,0.05
2304,4,110,13,True,False,2,0,0,0.05
2305,5,94,18,True,False,1,0,0,0.05
2306,6,110,24,True,False,3,0,0,0.05
2307,7,98,14,True,False,1,0,0,0.05
2308,8,106,17,True,False,2,0,0,0.05
2309,9,98,23,True,False,2,0,0,0.05
2310,10,112,22,True,False,3,0,0,0.05
2311,11,110,23,True,False,3,0,0,0.05
2312,12,103,27,True,False,3,1,0,0.05
2313,13,98,14,True,False,1,0,0,0.05
2314,14,-53,14,False,True,1,0,0,0.05
2315,15,116,17,True,False,3,0,0,0.05
2316,16,108,15,True,False,2,0,0,0.05
2317,17,100,12,True,False,1,0,0,0.05
2318,18,105,25,True,False,3,1,0,0.05
2319,19,114,20,True,False,3,0,0,0.05
2320,20,112,22,True,False,3,0,0,0.05
2321,21,112,22,True,False,3,0,0,0.05
